id,company,x,y
212,SEGA,293.221,419.353
213,SEGA,262.390,435.969
214,SEGA,301.122,427.032
215,SEGA,244.780,433.084
216,SEGA,294.049,466.786
217,SEGA,265.127,427.302
218,SEGA,283.864,430.089
219,SEGA,257.893,459.453
220,SEGA,268.575,410.700
221,SEGA,276.511,433.651
222,SEGA,274.836,414.322
223,SEGA,249.083,456.818
224,SEGA,243.638,448.229
225,SEGA,284.368,422.248
226,SEGA,269.359,439.469
227,SEGA,246.670,455.211
228,SEGA,263.232,416.897
229,SEGA,265.720,429.901
230,SEGA,268.779,408.170
231,SEGA,260.477,418.256
232,SEGA,293.358,449.722
233,SEGA,295.985,440.094
234,SEGA,274.314,426.250
235,SEGA,276.872,461.881
236,SEGA,255.314,470.632
237,SEGA,253.748,420.807
238,SEGA,279.743,457.272
239,SEGA,274.872,408.883
240,SEGA,258.500,431.427
241,SEGA,246.316,459.370
242,SEGA,235.854,434.262
243,SEGA,246.826,422.799
244,SEGA,268.487,418.283
245,SEGA,285.631,432.158
246,SEGA,273.875,433.063
247,SEGA,280.137,414.284
248,SEGA,242.932,422.659
249,SEGA,298.178,438.125
250,SEGA,249.806,423.011
251,SEGA,275.364,440.469
252,SEGA,245.812,415.286
253,SEGA,259.471,420.822
254,SEGA,271.967,419.528
255,SEGA,252.629,416.373
256,SEGA,252.840,444.590
257,SEGA,286.121,455.542
258,SEGA,270.720,458.927
259,SEGA,245.774,419.927
260,SEGA,279.554,406.811
261,SEGA,235.890,447.867
262,SEGA,287.787,436.697
263,SEGA,259.642,451.950
264,SEGA,262.992,431.301
265,SEGA,279.773,442.229
266,SEGA,249.384,417.039
267,SEGA,277.351,471.939
268,SEGA,276.803,458.897
269,SEGA,288.682,433.928
270,SEGA,249.616,435.783
271,SEGA,280.593,464.017
272,SEGA,298.055,431.273
273,SEGA,245.177,439.969
274,SEGA,303.459,429.436
275,SEGA,256.142,423.416
276,SEGA,248.038,426.194
277,SEGA,276.042,456.127
278,SEGA,264.369,434.028
279,SEGA,254.144,414.058
280,SEGA,280.779,467.294
281,SEGA,252.745,447.303
282,SEGA,272.258,450.557
283,SEGA,303.688,451.562
284,SEGA,262.180,409.137
285,SEGA,244.388,417.553
286,SEGA,258.162,442.906
287,SEGA,258.011,471.282
288,SEGA,251.476,419.303
289,SEGA,292.098,459.606
290,SEGA,271.108,443.438
291,SEGA,276.819,448.012
292,SEGA,270.654,433.115
293,SEGA,267.729,432.166
294,SEGA,294.092,444.625
295,SEGA,251.339,430.057
296,SEGA,269.671,446.534
297,SEGA,264.604,447.817
298,SEGA,242.133,445.628
299,SEGA,252.653,460.319
300,SEGA,298.108,461.990
301,SEGA,300.854,456.966
302,SEGA,283.283,454.955
303,SEGA,264.667,423.647
304,SEGA,294.731,457.828
