id,company,x,y
357,Unity Technologies,378.001,283.414
358,Unity Technologies,376.123,199.347
359,Unity Technologies,385.393,289.426
360,Unity Technologies,348.083,158.732
361,Unity Technologies,317.730,235.024
362,Unity Technologies,394.339,140.417
363,Unity Technologies,292.421,252.626
364,Unity Technologies,350.351,172.741
365,Unity Technologies,303.068,248.167
366,Unity Technologies,351.414,182.349
367,Unity Technologies,361.270,242.214
368,Unity Technologies,380.051,169.884
369,Unity Technologies,312.229,257.818
370,Unity Technologies,288.949,266.696
371,Unity Technologies,387.379,163.015
372,Unity Technologies,369.750,227.575
373,Unity Technologies,362.175,228.477
374,Unity Technologies,391.106,183.275
375,Unity Technologies,354.034,200.616
376,Unity Technologies,351.923,149.714
377,Unity Technologies,431.454,243.527
378,Unity Technologies,317.695,285.322
379,Unity Technologies,360.863,139.441
380,Unity Technologies,347.897,177.404
381,Unity Technologies,378.752,311.270
382,Unity Technologies,400.254,258.147
383,Unity Technologies,403.961,149.418
384,Unity Technologies,259.162,226.201
385,Unity Technologies,363.830,146.407
386,Unity Technologies,423.495,222.183
387,Unity Technologies,386.314,270.219
388,Unity Technologies,414.352,251.571
389,Unity Technologies,376.806,145.293
390,Unity Technologies,319.326,135.010
391,Unity Technologies,291.345,207.561
392,Unity Technologies,418.684,245.263
393,Unity Technologies,353.258,241.878
394,Unity Technologies,356.290,226.783
395,Unity Technologies,387.406,254.260
396,Unity Technologies,411.569,185.654
397,Unity Technologies,382.396,182.373
398,Unity Technologies,389.406,205.216
399,Unity Technologies,412.757,225.550
400,Unity Technologies,348.850,201.088
401,Unity Technologies,348.180,286.225
402,Unity Technologies,330.980,122.559
403,Unity Technologies,434.041,173.294
404,Unity Technologies,341.744,119.092
405,Unity Technologies,333.610,287.572
406,Unity Technologies,344.542,299.848
407,Unity Technologies,417.765,270.286
408,Unity Technologies,262.854,186.601
409,Unity Technologies,273.203,204.514
410,Unity Technologies,280.425,287.137
411,Unity Technologies,424.946,269.143
412,Unity Technologies,376.013,273.058
413,Unity Technologies,302.042,189.668
414,Unity Technologies,363.178,245.900
415,Unity Technologies,267.559,237.461
416,Unity Technologies,295.784,199.538
417,Unity Technologies,427.159,218.957
418,Unity Technologies,405.193,248.534
419,Unity Technologies,396.147,147.860
420,Unity Technologies,394.205,144.209
421,Unity Technologies,307.841,253.595
422,Unity Technologies,253.915,236.257
423,Unity Technologies,374.652,167.501
424,Unity Technologies,350.830,284.450
425,Unity Technologies,413.928,276.912
426,Unity Technologies,249.633,219.927
427,Unity Technologies,283.089,219.867
428,Unity Technologies,368.893,237.514
429,Unity Technologies,343.200,181.754
430,Unity Technologies,422.534,276.041
431,Unity Technologies,288.640,177.448
432,Unity Technologies,363.078,188.359
433,Unity Technologies,264.588,249.251
434,Unity Technologies,333.449,123.621
435,Unity Technologies,310.265,163.406
436,Unity Technologies,303.436,151.529
437,Unity Technologies,301.043,236.045
438,Unity Technologies,264.256,165.511
439,Unity Technologies,331.195,146.439
440,Unity Technologies,354.640,298.264
441,Unity Technologies,413.331,261.005
442,Unity Technologies,329.291,248.791
443,Unity Technologies,266.293,188.178
444,Unity Technologies,303.919,260.061
445,Unity Technologies,315.801,241.790
446,Unity Technologies,290.850,157.411
447,Unity Technologies,373.242,183.564
448,Unity Technologies,434.881,238.699
449,Unity Technologies,256.346,223.689
450,Unity Technologies,372.108,250.205
451,Unity Technologies,403.075,164.440
452,Unity Technologies,351.972,139.031
453,Unity Technologies,401.233,194.614
454,Unity Technologies,417.216,206.165
455,Unity Technologies,396.629,184.115
456,Unity Technologies,309.264,157.624
457,Unity Technologies,306.677,251.239
458,Unity Technologies,296.760,276.856
459,Unity Technologies,291.533,214.807
460,Unity Technologies,293.703,170.665
461,Unity Technologies,278.246,193.753
462,Unity Technologies,268.438,200.415
463,Unity Technologies,373.245,157.885
464,Unity Technologies,312.140,142.352
465,Unity Technologies,355.107,176.922
466,Unity Technologies,306.654,261.368
467,Unity Technologies,255.104,196.264
468,Unity Technologies,297.176,206.445
469,Unity Technologies,345.071,205.776
470,Unity Technologies,313.877,262.488
471,Unity Technologies,404.600,282.883
472,Unity Technologies,420.633,271.975
473,Unity Technologies,320.725,139.895
474,Unity Technologies,430.431,219.511
475,Unity Technologies,441.755,214.292
476,Unity Technologies,434.930,188.665
477,Unity Technologies,282.522,240.724
478,Unity Technologies,293.192,281.944
479,Unity Technologies,310.458,305.521
480,Unity Technologies,409.215,290.834
481,Unity Technologies,364.622,259.655
482,Unity Technologies,424.118,225.710
483,Unity Technologies,291.192,172.256
484,Unity Technologies,319.324,245.271
485,Unity Technologies,323.188,284.738
486,Unity Technologies,384.403,242.532
487,Unity Technologies,351.059,271.759
488,Unity Technologies,295.582,187.171
489,Unity Technologies,408.630,139.444
490,Unity Technologies,352.710,185.862
491,Unity Technologies,440.864,234.622
492,Unity Technologies,415.453,161.463
493,Unity Technologies,447.606,200.590
494,Unity Technologies,288.512,180.324
495,Unity Technologies,306.858,133.107
496,Unity Technologies,400.078,208.645
497,Unity Technologies,358.369,138.263
498,Unity Technologies,373.860,120.008
499,Unity Technologies,335.711,288.443
500,Unity Technologies,324.249,224.853
501,Unity Technologies,331.408,273.555
502,Unity Technologies,375.338,208.092
503,Unity Technologies,298.093,180.436
504,Unity Technologies,346.561,282.798
505,Unity Technologies,414.700,193.614
506,Unity Technologies,331.477,229.299
507,Unity Technologies,329.142,273.672
508,Unity Technologies,315.337,271.829
509,Unity Technologies,304.746,225.711
510,Unity Technologies,397.242,299.560
511,Unity Technologies,393.598,252.196
512,Unity Technologies,420.302,206.988
513,Unity Technologies,387.798,128.830
514,Unity Technologies,278.811,150.223
515,Unity Technologies,276.555,214.746
516,Unity Technologies,346.842,293.233
517,Unity Technologies,275.929,189.327
518,Unity Technologies,391.151,151.682
519,Unity Technologies,290.821,182.704
520,Unity Technologies,375.198,311.978
521,Unity Technologies,383.776,257.342
522,Unity Technologies,379.571,287.018
523,Unity Technologies,353.371,192.196
524,Unity Technologies,393.962,149.690
525,Unity Technologies,445.583,219.649
526,Unity Technologies,402.996,168.957
527,Unity Technologies,419.866,268.128
528,Unity Technologies,351.746,204.134
529,Unity Technologies,264.492,184.542
530,Unity Technologies,300.224,260.667
531,Unity Technologies,311.624,220.837
532,Unity Technologies,271.533,216.394
533,Unity Technologies,327.357,154.060
534,Unity Technologies,328.646,243.625
535,Unity Technologies,283.331,216.257
536,Unity Technologies,344.366,235.110
537,Unity Technologies,347.068,189.714
538,Unity Technologies,275.444,191.466
539,Unity Technologies,387.936,173.867
540,Unity Technologies,444.194,206.321
541,Unity Technologies,360.922,166.124
542,Unity Technologies,298.156,148.611
543,Unity Technologies,391.203,249.849
544,Unity Technologies,397.411,252.440
545,Unity Technologies,359.985,309.123
546,Unity Technologies,318.232,298.032
547,Unity Technologies,328.868,135.631
548,Unity Technologies,316.436,227.634
549,Unity Technologies,288.674,290.081
550,Unity Technologies,284.268,274.813
551,Unity Technologies,295.786,154.406
552,Unity Technologies,323.412,140.182
553,Unity Technologies,350.237,162.042
554,Unity Technologies,282.554,194.965
555,Unity Technologies,384.083,283.011
556,Unity Technologies,430.267,268.716
557,Unity Technologies,410.644,180.213
558,Unity Technologies,349.170,137.610
559,Unity Technologies,428.781,250.477
560,Unity Technologies,309.056,260.434
561,Unity Technologies,429.313,188.495
562,Unity Technologies,363.583,292.290
563,Unity Technologies,387.106,176.898
564,Unity Technologies,260.761,218.460
565,Unity Technologies,440.380,196.894
566,Unity Technologies,405.872,173.540
567,Unity Technologies,386.652,186.696
568,Unity Technologies,356.120,171.731
569,Unity Technologies,270.076,223.804
570,Unity Technologies,397.061,201.891
571,Unity Technologies,298.213,239.774
572,Unity Technologies,375.163,163.809
573,Unity Technologies,307.686,243.302
574,Unity Technologies,345.426,172.780
575,Unity Technologies,283.965,161.549
576,Unity Technologies,316.127,299.835
577,Unity Technologies,386.531,137.416
578,Unity Technologies,324.169,152.916
579,Unity Technologies,380.814,309.326
580,Unity Technologies,265.426,268.854
581,Unity Technologies,385.158,129.350
582,Unity Technologies,428.928,199.817
583,Unity Technologies,365.456,132.232
584,Unity Technologies,290.360,246.323
585,Unity Technologies,394.485,233.913
586,Unity Technologies,265.669,258.095
587,Unity Technologies,332.975,156.117
588,Unity Technologies,387.300,245.667
589,Unity Technologies,261.224,184.139
590,Unity Technologies,303.625,144.915
591,Unity Technologies,357.860,117.603
592,Unity Technologies,377.597,141.880
593,Unity Technologies,373.025,271.199
594,Unity Technologies,360.707,183.007
595,Unity Technologies,383.047,291.554
596,Unity Technologies,422.340,269.907
597,Unity Technologies,393.477,195.622
598,Unity Technologies,317.041,196.526
599,Unity Technologies,297.543,280.738
600,Unity Technologies,287.630,187.774
601,Unity Technologies,367.047,169.376
602,Unity Technologies,285.524,290.533
603,Unity Technologies,395.776,159.884
604,Unity Technologies,291.802,258.183
605,Unity Technologies,349.399,146.161
606,Unity Technologies,315.674,163.080
607,Unity Technologies,295.721,255.920
608,Unity Technologies,366.303,242.704
609,Unity Technologies,358.685,243.857
610,Unity Technologies,398.879,187.870
611,Unity Technologies,327.657,148.594
612,Unity Technologies,350.963,190.654
613,Unity Technologies,394.001,217.027
614,Unity Technologies,443.865,200.447
615,Unity Technologies,333.669,226.950
616,Unity Technologies,274.874,282.550
617,Unity Technologies,390.557,224.712
618,Unity Technologies,279.960,283.890
619,Unity Technologies,345.201,261.274
620,Unity Technologies,337.714,168.561
621,Unity Technologies,302.400,290.871
622,Unity Technologies,364.942,269.423
623,Unity Technologies,360.560,239.565
624,Unity Technologies,429.699,231.013
625,Unity Technologies,272.840,226.070
626,Unity Technologies,316.037,168.344
627,Unity Technologies,370.789,206.409
628,Unity Technologies,407.930,178.174
629,Unity Technologies,412.614,210.669
630,Unity Technologies,284.800,173.441
631,Unity Technologies,437.129,198.257
632,Unity Technologies,439.285,192.742
633,Unity Technologies,377.888,135.446
634,Unity Technologies,300.445,129.837
635,Unity Technologies,315.987,302.998
636,Unity Technologies,381.546,273.600
637,Unity Technologies,365.063,164.435
638,Unity Technologies,417.002,176.431
639,Unity Technologies,426.742,231.748
640,Unity Technologies,333.900,132.458
641,Unity Technologies,417.501,281.804
642,Unity Technologies,443.897,185.532
643,Unity Technologies,323.003,130.673
644,Unity Technologies,337.344,243.961
645,Unity Technologies,391.480,143.853
646,Unity Technologies,273.751,233.147
647,Unity Technologies,301.077,276.695
648,Unity Technologies,284.249,155.797
649,Unity Technologies,309.761,267.263
650,Unity Technologies,402.312,219.022
651,Unity Technologies,422.540,149.225
652,Unity Technologies,411.820,177.757
653,Unity Technologies,301.155,199.223
654,Unity Technologies,426.581,262.742
655,Unity Technologies,283.561,189.105
656,Unity Technologies,343.815,311.638
657,Unity Technologies,426.516,177.613
658,Unity Technologies,301.849,132.149
659,Unity Technologies,299.927,265.652
660,Unity Technologies,390.320,227.726
661,Unity Technologies,394.513,182.776
662,Unity Technologies,355.837,235.856
663,Unity Technologies,307.301,164.248
664,Unity Technologies,303.820,241.550
665,Unity Technologies,348.720,237.589
666,Unity Technologies,272.194,180.992
667,Unity Technologies,287.615,275.164
668,Unity Technologies,383.944,226.149
669,Unity Technologies,400.799,211.742
670,Unity Technologies,269.298,207.824
671,Unity Technologies,378.793,204.564
672,Unity Technologies,315.613,296.569
673,Unity Technologies,424.898,260.373
674,Unity Technologies,354.468,291.617
675,Unity Technologies,360.709,312.903
676,Unity Technologies,291.606,255.317
677,Unity Technologies,281.501,155.206
678,Unity Technologies,284.473,212.764
679,Unity Technologies,328.979,141.381
680,Unity Technologies,289.817,222.044
681,Unity Technologies,387.874,239.215
682,Unity Technologies,299.899,302.660
683,Unity Technologies,338.388,196.184
684,Unity Technologies,393.860,249.217
685,Unity Technologies,421.781,154.377
686,Unity Technologies,380.034,278.243
687,Unity Technologies,416.540,169.853
688,Unity Technologies,359.001,218.452
689,Unity Technologies,424.490,169.070
690,Unity Technologies,376.183,151.605
691,Unity Technologies,295.747,201.948
692,Unity Technologies,285.897,140.040
693,Unity Technologies,362.463,131.877
694,Unity Technologies,388.922,148.346
695,Unity Technologies,285.650,218.467
696,Unity Technologies,292.754,168.080
697,Unity Technologies,326.373,228.283
698,Unity Technologies,417.147,158.846
699,Unity Technologies,357.145,204.693
700,Unity Technologies,386.276,214.524
701,Unity Technologies,343.292,283.348
702,Unity Technologies,399.590,255.325
703,Unity Technologies,432.486,255.272
704,Unity Technologies,361.777,168.531
705,Unity Technologies,383.004,195.565
706,Unity Technologies,352.166,175.151
707,Unity Technologies,403.908,178.402
708,Unity Technologies,306.845,233.603
709,Unity Technologies,374.993,295.769
710,Unity Technologies,374.223,131.965
711,Unity Technologies,262.074,196.413
712,Unity Technologies,351.935,124.778
713,Unity Technologies,331.575,265.249
714,Unity Technologies,333.752,120.484
715,Unity Technologies,334.509,264.210
716,Unity Technologies,274.860,151.998
717,Unity Technologies,390.157,137.124
718,Unity Technologies,336.585,133.383
719,Unity Technologies,310.771,243.861
720,Unity Technologies,406.558,136.305
721,Unity Technologies,304.102,245.696
722,Unity Technologies,438.452,202.963
723,Unity Technologies,386.075,189.525
724,Unity Technologies,310.251,197.635
725,Unity Technologies,256.483,236.985
726,Unity Technologies,373.458,306.453
727,Unity Technologies,266.180,161.654
728,Unity Technologies,302.008,221.597
729,Unity Technologies,371.212,313.043
730,Unity Technologies,284.204,158.514
731,Unity Technologies,417.179,275.879
732,Unity Technologies,256.629,219.443
733,Unity Technologies,319.669,219.033
734,Unity Technologies,401.505,155.294
735,Unity Technologies,428.363,210.076
736,Unity Technologies,402.881,275.962
737,Unity Technologies,348.388,174.639
738,Unity Technologies,329.866,222.168
739,Unity Technologies,325.742,176.671
740,Unity Technologies,295.359,231.351
741,Unity Technologies,356.344,300.773
742,Unity Technologies,288.307,192.977
743,Unity Technologies,387.884,156.605
744,Unity Technologies,278.907,147.402
745,Unity Technologies,352.028,244.873
746,Unity Technologies,399.241,203.563
747,Unity Technologies,395.863,231.472
748,Unity Technologies,326.588,158.858
749,Unity Technologies,392.649,138.484
750,Unity Technologies,333.823,210.716
751,Unity Technologies,408.496,275.166
752,Unity Technologies,414.119,207.957
753,Unity Technologies,410.446,200.209
754,Unity Technologies,403.935,272.398
755,Unity Technologies,368.823,243.926
756,Unity Technologies,380.022,298.839
757,Unity Technologies,260.027,188.047
758,Unity Technologies,273.603,250.234
759,Unity Technologies,270.681,212.240
760,Unity Technologies,289.343,272.901
761,Unity Technologies,310.539,166.122
762,Unity Technologies,403.642,253.693
763,Unity Technologies,344.856,184.984
764,Unity Technologies,387.227,226.702
765,Unity Technologies,399.752,249.724
766,Unity Technologies,421.701,177.678
767,Unity Technologies,366.010,239.565
768,Unity Technologies,317.044,252.003
769,Unity Technologies,331.272,118.726
770,Unity Technologies,288.577,164.334
771,Unity Technologies,371.450,231.431
772,Unity Technologies,293.483,159.369
773,Unity Technologies,404.936,194.223
774,Unity Technologies,360.312,301.406
775,Unity Technologies,355.838,263.115
