0,Riot Games,699.426,229.151
1,Riot Games,678.233,180.586
2,Riot Games,710.262,228.386
3,Riot Games,656.460,218.921
4,Riot Games,712.545,214.836
5,Riot Games,712.877,229.959
6,Riot Games,676.565,198.800
7,Riot Games,696.268,186.559
8,Riot Games,672.037,226.027
9,Riot Games,649.854,219.337
10,Riot Games,682.031,225.084
11,Riot Games,715.574,231.365
12,Riot Games,714.089,206.465
13,Riot Games,677.293,229.578
14,Riot Games,703.520,197.459
15,Riot Games,669.668,230.063
16,Riot Games,686.866,199.541
17,Riot Games,710.568,212.057
18,Riot Games,680.920,191.816
19,Riot Games,647.333,205.498
20,Riot Games,677.503,214.143
21,Riot Games,719.336,230.381
22,Riot Games,665.106,256.771
23,Riot Games,682.505,233.627
24,Riot Games,673.669,184.842
25,Riot Games,690.890,253.319
26,Riot Games,664.371,231.631
27,Riot Games,664.389,247.659
28,Riot Games,689.518,258.553
29,Riot Games,692.148,255.711
30,Riot Games,664.671,226.020
31,Riot Games,706.571,216.845
32,Riot Games,666.499,192.235
33,Riot Games,695.220,232.077
34,Riot Games,647.275,202.558
35,Riot Games,688.909,239.266
36,Riot Games,673.966,193.738
37,Riot Games,649.090,222.978
38,Riot Games,683.603,238.373
39,Riot Games,659.356,207.806
40,Riot Games,678.143,221.022
41,Riot Games,679.406,253.181
42,Riot Games,710.150,201.723
43,Riot Games,660.543,228.717
44,Riot Games,650.133,245.357
45,Riot Games,680.184,215.512
46,Riot Games,690.981,228.003
47,Riot Games,686.664,241.723
48,Riot Games,663.487,184.704
49,Riot Games,719.181,223.476
50,Riot Games,648.574,240.771
51,Riot Games,716.571,228.890
52,Riot Games,676.899,234.287
53,Riot Games,695.816,241.042
54,Riot Games,709.095,191.696
55,Riot Games,680.085,187.750
56,Riot Games,676.483,186.697
57,Riot Games,684.137,235.493
58,Riot Games,647.350,208.453
59,Riot Games,650.896,232.151
60,Riot Games,673.713,249.958
61,Riot Games,670.328,210.680
62,Riot Games,713.862,236.937
63,Riot Games,677.740,255.780
64,Riot Games,643.982,234.486
65,Riot Games,703.858,249.914
66,Riot Games,702.396,215.440
67,Riot Games,653.573,206.145
68,Riot Games,680.789,198.016
69,Riot Games,713.876,197.875
70,Riot Games,645.702,237.042
71,Riot Games,644.887,213.598
72,Riot Games,678.144,246.562
73,Riot Games,709.170,218.882
74,Riot Games,665.862,242.855
75,Riot Games,706.858,197.810
76,Riot Games,710.942,236.626
77,Riot Games,700.053,224.605
78,Riot Games,649.256,242.971
79,Riot Games,693.297,239.359
80,Riot Games,657.988,198.060
81,Riot Games,651.562,237.060
82,Riot Games,686.352,247.572
83,Riot Games,666.103,254.233
84,Riot Games,642.596,209.147
85,Riot Games,655.432,225.913
86,Riot Games,674.461,233.302
87,Riot Games,666.751,232.624
88,Riot Games,700.078,204.622
89,Riot Games,663.441,197.407
90,Riot Games,650.474,204.673
91,Riot Games,697.314,190.688
92,Riot Games,719.087,213.245
93,Riot Games,683.951,222.835
94,Riot Games,707.854,204.493
95,Riot Games,687.718,219.405
96,Riot Games,650.195,228.638
97,Riot Games,648.233,230.868
98,Riot Games,673.682,254.416
99,Riot Games,670.745,242.711
100,Riot Games,682.222,244.067
101,Riot Games,707.976,238.119
102,Riot Games,655.858,229.273
103,Riot Games,647.028,220.908
104,Riot Games,716.365,222.812
105,Riot Games,658.730,241.029
106,Riot Games,701.416,195.368
107,Riot Games,691.657,247.308
108,Riot Games,665.404,187.814
109,Riot Games,686.988,202.298
110,Riot Games,715.443,214.837
111,Riot Games,698.681,196.677
112,Riot Games,703.151,253.280
113,Riot Games,698.209,256.144
114,Riot Games,705.002,229.137
115,Riot Games,667.021,214.114
116,Riot Games,716.333,201.585
117,Riot Games,653.199,214.856
118,Riot Games,691.867,198.807
119,Riot Games,701.547,219.934
120,Riot Games,710.146,232.045
121,Riot Games,668.070,196.242
