147,Microsoft Game Studios,462.081,286.648
148,Microsoft Game Studios,566.597,217.688
149,Microsoft Game Studios,549.094,306.904
150,Microsoft Game Studios,506.340,230.178
151,Microsoft Game Studios,585.729,286.417
152,Microsoft Game Studios,512.206,341.701
153,Microsoft Game Studios,522.373,297.331
154,Microsoft Game Studios,525.072,265.988
155,Microsoft Game Studios,477.596,307.746
156,Microsoft Game Studios,520.069,255.376
157,Microsoft Game Studios,563.537,367.097
158,Microsoft Game Studios,613.885,280.878
159,Microsoft Game Studios,496.862,242.150
160,Microsoft Game Studios,608.846,315.124
161,Microsoft Game Studios,514.560,361.381
162,Microsoft Game Studios,506.201,252.869
163,Microsoft Game Studios,457.194,312.542
164,Microsoft Game Studios,460.981,326.291
165,Microsoft Game Studios,595.101,348.141
166,Microsoft Game Studios,491.924,362.109
167,Microsoft Game Studios,555.557,249.091
168,Microsoft Game Studios,473.774,226.578
169,Microsoft Game Studios,445.353,265.835
170,Microsoft Game Studios,459.137,282.446
171,Microsoft Game Studios,547.532,281.122
172,Microsoft Game Studios,572.473,207.485
173,Microsoft Game Studios,600.495,222.257
174,Microsoft Game Studios,519.256,344.777
175,Microsoft Game Studios,563.939,218.170
176,Microsoft Game Studios,529.932,350.391
177,Microsoft Game Studios,557.062,205.215
178,Microsoft Game Studios,524.992,228.608
179,Microsoft Game Studios,452.299,271.954
180,Microsoft Game Studios,522.674,342.621
181,Microsoft Game Studios,557.059,269.061
182,Microsoft Game Studios,517.189,334.430
183,Microsoft Game Studios,579.926,241.042
184,Microsoft Game Studios,545.319,237.501
185,Microsoft Game Studios,489.492,295.290
186,Microsoft Game Studios,554.091,328.316
187,Microsoft Game Studios,533.643,371.818
188,Microsoft Game Studios,541.572,205.206
189,Microsoft Game Studios,561.471,275.597
190,Microsoft Game Studios,512.811,312.520
191,Microsoft Game Studios,543.454,347.906
192,Microsoft Game Studios,527.627,228.131
193,Microsoft Game Studios,560.876,225.813
194,Microsoft Game Studios,468.104,244.445
195,Microsoft Game Studios,552.465,284.287
196,Microsoft Game Studios,522.454,374.114
197,Microsoft Game Studios,495.270,272.013
198,Microsoft Game Studios,540.904,239.092
199,Microsoft Game Studios,499.827,277.628
200,Microsoft Game Studios,560.580,254.426
201,Microsoft Game Studios,597.602,229.499
202,Microsoft Game Studios,509.529,357.709
203,Microsoft Game Studios,581.642,335.303
204,Microsoft Game Studios,616.626,300.537
205,Microsoft Game Studios,578.988,206.085
206,Microsoft Game Studios,525.729,258.620
207,Microsoft Game Studios,542.238,272.927
208,Microsoft Game Studios,614.823,253.988
209,Microsoft Game Studios,583.061,347.808
210,Microsoft Game Studios,521.036,236.268
211,Microsoft Game Studios,523.495,281.457
212,Microsoft Game Studios,586.193,231.888
213,Microsoft Game Studios,479.959,241.513
214,Microsoft Game Studios,612.899,234.308
215,Microsoft Game Studios,484.972,269.662
216,Microsoft Game Studios,566.361,318.321
217,Microsoft Game Studios,513.678,220.632
218,Microsoft Game Studios,594.572,226.974
219,Microsoft Game Studios,509.775,309.690
220,Microsoft Game Studios,524.656,210.744
221,Microsoft Game Studios,535.422,280.622
222,Microsoft Game Studios,544.369,193.276
223,Microsoft Game Studios,480.061,316.204
224,Microsoft Game Studios,474.608,297.192
225,Microsoft Game Studios,577.760,214.558
226,Microsoft Game Studios,500.889,250.600
227,Microsoft Game Studios,456.599,322.057
228,Microsoft Game Studios,506.800,199.166
229,Microsoft Game Studios,489.667,214.286
230,Microsoft Game Studios,533.165,254.907
231,Microsoft Game Studios,500.331,203.391
232,Microsoft Game Studios,605.673,307.644
233,Microsoft Game Studios,622.771,275.080
234,Microsoft Game Studios,550.464,236.975
235,Microsoft Game Studios,553.013,373.303
236,Microsoft Game Studios,518.569,315.454
237,Microsoft Game Studios,513.304,256.123
238,Microsoft Game Studios,574.331,362.846
239,Microsoft Game Studios,546.258,222.601
240,Microsoft Game Studios,508.524,265.462
241,Microsoft Game Studios,525.187,286.246
242,Microsoft Game Studios,455.415,263.395
243,Microsoft Game Studios,488.098,253.530
244,Microsoft Game Studios,526.183,224.876
245,Microsoft Game Studios,595.662,239.891
246,Microsoft Game Studios,547.842,253.972
247,Microsoft Game Studios,545.267,251.806
248,Microsoft Game Studios,459.100,232.234
249,Microsoft Game Studios,623.614,271.823
250,Microsoft Game Studios,509.373,262.539
251,Microsoft Game Studios,590.603,232.941
252,Microsoft Game Studios,517.554,265.367
253,Microsoft Game Studios,503.743,231.083
254,Microsoft Game Studios,539.276,244.712
255,Microsoft Game Studios,510.494,254.668
256,Microsoft Game Studios,444.127,291.764
257,Microsoft Game Studios,556.950,306.861
258,Microsoft Game Studios,533.880,326.416
259,Microsoft Game Studios,486.175,244.282
260,Microsoft Game Studios,557.035,228.774
261,Microsoft Game Studios,455.833,301.266
262,Microsoft Game Studios,608.335,255.168
263,Microsoft Game Studios,489.690,321.352
264,Microsoft Game Studios,496.993,236.082
265,Microsoft Game Studios,608.720,312.194
266,Microsoft Game Studios,489.220,233.759
267,Microsoft Game Studios,549.516,365.359
268,Microsoft Game Studios,543.733,329.466
269,Microsoft Game Studios,589.582,255.950
270,Microsoft Game Studios,500.928,275.315
271,Microsoft Game Studios,551.869,322.589
272,Microsoft Game Studios,601.364,253.636
273,Microsoft Game Studios,453.290,280.648
274,Microsoft Game Studios,619.183,246.998
275,Microsoft Game Studios,512.915,259.188
276,Microsoft Game Studios,510.061,267.492
277,Microsoft Game Studios,553.232,347.591
278,Microsoft Game Studios,486.868,234.858
279,Microsoft Game Studios,495.858,222.532
280,Microsoft Game Studios,555.322,346.024
281,Microsoft Game Studios,448.039,312.687
282,Microsoft Game Studios,545.501,333.750
283,Microsoft Game Studios,591.813,306.091
284,Microsoft Game Studios,519.419,232.617
285,Microsoft Game Studios,485.314,237.292
286,Microsoft Game Studios,467.978,294.966
287,Microsoft Game Studios,514.508,328.780
288,Microsoft Game Studios,475.512,220.317
289,Microsoft Game Studios,602.430,345.896
290,Microsoft Game Studios,546.187,307.054
291,Microsoft Game Studios,578.081,339.916
292,Microsoft Game Studios,565.263,214.154
293,Microsoft Game Studios,497.908,213.301
294,Microsoft Game Studios,581.226,294.487
295,Microsoft Game Studios,503.863,265.726
296,Microsoft Game Studios,480.182,337.267
297,Microsoft Game Studios,470.683,335.691
298,Microsoft Game Studios,466.746,292.602
299,Microsoft Game Studios,500.957,310.903
300,Microsoft Game Studios,561.856,309.783
301,Microsoft Game Studios,560.565,299.657
302,Microsoft Game Studios,553.758,306.161
303,Microsoft Game Studios,506.764,212.811
304,Microsoft Game Studios,589.012,326.081
305,Microsoft Game Studios,507.790,352.594
306,Microsoft Game Studios,549.998,210.364
307,Microsoft Game Studios,473.186,231.930
308,Microsoft Game Studios,483.523,251.170
309,Microsoft Game Studios,472.036,248.891
310,Microsoft Game Studios,483.556,279.085
311,Microsoft Game Studios,602.696,286.525
312,Microsoft Game Studios,506.412,334.378
313,Microsoft Game Studios,584.988,273.074
314,Microsoft Game Studios,466.337,283.333
315,Microsoft Game Studios,563.645,348.415
316,Microsoft Game Studios,571.130,274.831
317,Microsoft Game Studios,587.998,336.056
318,Microsoft Game Studios,495.065,357.622
319,Microsoft Game Studios,537.158,239.578
320,Microsoft Game Studios,463.669,317.373
321,Microsoft Game Studios,484.159,246.591
322,Microsoft Game Studios,458.164,252.570
323,Microsoft Game Studios,486.237,267.270
324,Microsoft Game Studios,604.818,334.267
325,Microsoft Game Studios,486.712,284.902
326,Microsoft Game Studios,542.466,267.982
327,Microsoft Game Studios,458.146,319.079
328,Microsoft Game Studios,620.198,261.291
329,Microsoft Game Studios,562.931,256.600
330,Microsoft Game Studios,543.909,257.463
331,Microsoft Game Studios,508.595,349.367
332,Microsoft Game Studios,448.671,252.766
333,Microsoft Game Studios,497.527,365.736
334,Microsoft Game Studios,604.254,254.421
335,Microsoft Game Studios,500.603,297.177
336,Microsoft Game Studios,566.428,248.450
337,Microsoft Game Studios,616.959,241.148
338,Microsoft Game Studios,586.395,242.102
339,Microsoft Game Studios,537.601,367.262
340,Microsoft Game Studios,586.112,246.124
341,Microsoft Game Studios,581.346,238.728
342,Microsoft Game Studios,521.115,251.914
343,Microsoft Game Studios,506.432,367.680
344,Microsoft Game Studios,532.841,313.659
345,Microsoft Game Studios,580.450,349.888
346,Microsoft Game Studios,560.505,291.036
347,Microsoft Game Studios,539.145,371.797
348,Microsoft Game Studios,574.392,231.660
349,Microsoft Game Studios,540.674,328.928
350,Microsoft Game Studios,574.029,354.997
351,Microsoft Game Studios,481.352,269.942
352,Microsoft Game Studios,565.305,273.766
353,Microsoft Game Studios,513.453,195.647
354,Microsoft Game Studios,596.065,312.968
355,Microsoft Game Studios,580.161,341.740
356,Microsoft Game Studios,461.055,250.033
357,Microsoft Game Studios,564.876,351.433
358,Microsoft Game Studios,591.091,249.274
359,Microsoft Game Studios,571.426,355.660
360,Microsoft Game Studios,535.402,223.492
361,Microsoft Game Studios,516.329,293.740
362,Microsoft Game Studios,570.844,226.840
363,Microsoft Game Studios,467.717,326.386
364,Microsoft Game Studios,535.415,260.700
365,Microsoft Game Studios,479.101,320.074
366,Microsoft Game Studios,542.732,214.532
367,Microsoft Game Studios,547.445,309.838
368,Microsoft Game Studios,548.557,262.226
369,Microsoft Game Studios,513.409,307.237
370,Microsoft Game Studios,469.903,339.605
371,Microsoft Game Studios,565.305,243.725
372,Microsoft Game Studios,563.588,299.961
373,Microsoft Game Studios,547.278,294.341
374,Microsoft Game Studios,597.380,235.710
375,Microsoft Game Studios,538.547,270.776
376,Microsoft Game Studios,537.344,225.614
377,Microsoft Game Studios,611.245,307.008
378,Microsoft Game Studios,513.617,332.723
379,Microsoft Game Studios,546.754,209.797
380,Microsoft Game Studios,537.209,218.454
381,Microsoft Game Studios,563.376,370.769
382,Microsoft Game Studios,584.231,321.786
383,Microsoft Game Studios,588.948,218.884
384,Microsoft Game Studios,463.667,291.544
385,Microsoft Game Studios,547.047,230.443
386,Microsoft Game Studios,605.867,288.101
387,Microsoft Game Studios,545.102,301.618
388,Microsoft Game Studios,592.452,314.964
389,Microsoft Game Studios,568.453,197.425
390,Microsoft Game Studios,511.112,218.960
391,Microsoft Game Studios,476.793,275.894
392,Microsoft Game Studios,587.498,304.601
393,Microsoft Game Studios,541.261,315.110
394,Microsoft Game Studios,551.245,303.204
395,Microsoft Game Studios,569.864,316.907
396,Microsoft Game Studios,585.522,259.945
397,Microsoft Game Studios,567.042,251.599
398,Microsoft Game Studios,612.113,261.215
399,Microsoft Game Studios,590.513,292.610
400,Microsoft Game Studios,549.964,197.256
401,Microsoft Game Studios,535.523,340.952
402,Microsoft Game Studios,519.605,197.301
403,Microsoft Game Studios,600.537,247.797
404,Microsoft Game Studios,529.200,214.516
405,Microsoft Game Studios,521.208,356.723
406,Microsoft Game Studios,530.327,359.717
407,Microsoft Game Studios,592.020,328.172
408,Microsoft Game Studios,462.175,258.791
409,Microsoft Game Studios,470.288,273.935
410,Microsoft Game Studios,475.779,340.762
411,Microsoft Game Studios,605.115,331.380
412,Microsoft Game Studios,554.232,324.053
413,Microsoft Game Studios,463.217,241.683
414,Microsoft Game Studios,568.817,351.872
415,Microsoft Game Studios,456.394,306.597
416,Microsoft Game Studios,519.215,280.949
417,Microsoft Game Studios,587.798,284.677
418,Microsoft Game Studios,606.171,321.805
419,Microsoft Game Studios,572.814,228.449
420,Microsoft Game Studios,576.750,217.304
421,Microsoft Game Studios,497.067,317.387
422,Microsoft Game Studios,448.660,301.503
423,Microsoft Game Studios,562.098,235.660
424,Microsoft Game Studios,536.731,343.959
425,Microsoft Game Studios,595.508,337.416
426,Microsoft Game Studios,445.878,286.774
427,Microsoft Game Studios,454.313,286.559
428,Microsoft Game Studios,566.637,315.284
429,Microsoft Game Studios,531.947,261.164
430,Microsoft Game Studios,587.672,328.133
431,Microsoft Game Studios,469.060,241.087
432,Microsoft Game Studios,582.482,205.118
433,Microsoft Game Studios,464.179,311.684
434,Microsoft Game Studios,521.708,199.379
435,Microsoft Game Studios,493.863,227.390
436,Microsoft Game Studios,490.259,218.222
437,Microsoft Game Studios,483.795,305.011
438,Microsoft Game Studios,492.281,257.353
439,Microsoft Game Studios,520.657,228.436
440,Microsoft Game Studios,540.126,350.575
441,Microsoft Game Studios,596.556,325.864
442,Microsoft Game Studios,520.608,307.257
443,Microsoft Game Studios,458.623,258.606
444,Microsoft Game Studios,473.244,346.039
445,Microsoft Game Studios,525.195,289.776
446,Microsoft Game Studios,470.482,218.773
447,Microsoft Game Studios,558.751,252.049
448,Microsoft Game Studios,614.110,306.300
449,Microsoft Game Studios,458.444,289.699
450,Microsoft Game Studios,569.541,334.124
451,Microsoft Game Studios,564.512,254.396
452,Microsoft Game Studios,539.599,201.026
453,Microsoft Game Studios,597.088,258.043
454,Microsoft Game Studios,587.521,275.500
455,Microsoft Game Studios,592.066,244.982
456,Microsoft Game Studios,488.176,208.142
457,Microsoft Game Studios,481.211,328.798
458,Microsoft Game Studios,487.764,336.487
459,Microsoft Game Studios,445.739,281.407
460,Microsoft Game Studios,483.571,241.456
461,Microsoft Game Studios,466.615,261.199
462,Microsoft Game Studios,505.749,278.446
463,Microsoft Game Studios,562.907,215.276
464,Microsoft Game Studios,501.210,217.471
465,Microsoft Game Studios,552.089,195.010
466,Microsoft Game Studios,495.177,323.505
467,Microsoft Game Studios,450.308,264.691
468,Microsoft Game Studios,501.353,280.400
469,Microsoft Game Studios,498.618,233.717
470,Microsoft Game Studios,503.492,323.469
471,Microsoft Game Studios,562.627,315.059
472,Microsoft Game Studios,595.617,330.408
473,Microsoft Game Studios,521.940,242.692
474,Microsoft Game Studios,612.398,286.519
475,Microsoft Game Studios,616.840,282.403
476,Microsoft Game Studios,597.403,264.014
477,Microsoft Game Studios,471.823,306.860
478,Microsoft Game Studios,482.785,344.078
479,Microsoft Game Studios,499.333,367.697
480,Microsoft Game Studios,584.366,344.072
481,Microsoft Game Studios,546.483,322.138
482,Microsoft Game Studios,620.310,293.752
483,Microsoft Game Studios,481.947,243.601
484,Microsoft Game Studios,478.915,339.783
485,Microsoft Game Studios,510.439,351.776
486,Microsoft Game Studios,587.160,322.201
487,Microsoft Game Studios,539.492,356.160
488,Microsoft Game Studios,458.165,242.384
489,Microsoft Game Studios,546.779,266.589
490,Microsoft Game Studios,550.484,222.685
491,Microsoft Game Studios,611.556,297.554
492,Microsoft Game Studios,583.335,242.579
493,Microsoft Game Studios,625.199,267.744
494,Microsoft Game Studios,470.638,244.451
495,Microsoft Game Studios,524.398,261.092
496,Microsoft Game Studios,582.784,274.178
497,Microsoft Game Studios,544.110,217.233
498,Microsoft Game Studios,557.870,194.036
499,Microsoft Game Studios,521.600,368.765
500,Microsoft Game Studios,519.983,287.565
501,Microsoft Game Studios,515.205,342.062
502,Microsoft Game Studios,590.216,262.048
503,Microsoft Game Studios,474.342,242.044
504,Microsoft Game Studios,533.057,349.351
505,Microsoft Game Studios,613.710,257.618
506,Microsoft Game Studios,512.752,299.617
507,Microsoft Game Studios,511.746,356.168
508,Microsoft Game Studios,502.181,339.041
509,Microsoft Game Studios,501.434,291.899
510,Microsoft Game Studios,565.243,337.616
511,Microsoft Game Studios,590.766,330.587
512,Microsoft Game Studios,607.029,275.453
513,Microsoft Game Studios,571.827,203.430
514,Microsoft Game Studios,472.793,221.945
515,Microsoft Game Studios,469.603,283.933
516,Microsoft Game Studios,532.023,346.712
517,Microsoft Game Studios,469.704,260.752
518,Microsoft Game Studios,568.701,233.912
519,Microsoft Game Studios,480.756,250.784
520,Microsoft Game Studios,558.997,371.410
521,Microsoft Game Studios,590.687,350.433
522,Microsoft Game Studios,551.731,326.078
523,Microsoft Game Studios,552.021,226.049
524,Microsoft Game Studios,582.739,211.195
525,Microsoft Game Studios,606.581,285.377
526,Microsoft Game Studios,590.080,237.498
527,Microsoft Game Studios,560.684,302.331
528,Microsoft Game Studios,537.036,272.940
529,Microsoft Game Studios,478.641,261.020
530,Microsoft Game Studios,493.708,321.118
531,Microsoft Game Studios,499.840,289.150
532,Microsoft Game Studios,460.640,284.663
533,Microsoft Game Studios,516.032,230.551
534,Microsoft Game Studios,484.356,350.588
535,Microsoft Game Studios,497.675,284.438
536,Microsoft Game Studios,523.289,320.967
537,Microsoft Game Studios,532.750,258.680
538,Microsoft Game Studios,502.277,273.149
539,Microsoft Game Studios,562.596,252.289
540,Microsoft Game Studios,613.938,273.716
541,Microsoft Game Studios,547.714,234.077
542,Microsoft Game Studios,492.384,229.952
543,Microsoft Game Studios,601.919,332.357
544,Microsoft Game Studios,572.532,313.414
545,Microsoft Game Studios,545.061,364.666
546,Microsoft Game Studios,513.506,339.145
547,Microsoft Game Studios,518.257,210.106
548,Microsoft Game Studios,493.232,300.877
549,Microsoft Game Studios,501.199,322.377
550,Microsoft Game Studios,482.800,330.933
551,Microsoft Game Studios,495.369,238.804
552,Microsoft Game Studios,509.630,206.347
553,Microsoft Game Studios,537.925,194.592
554,Microsoft Game Studios,447.110,256.882
555,Microsoft Game Studios,564.789,341.078
556,Microsoft Game Studios,611.469,329.663
557,Microsoft Game Studios,607.558,244.704
558,Microsoft Game Studios,536.331,229.629
559,Microsoft Game Studios,619.828,318.311
560,Microsoft Game Studios,498.657,324.158
561,Microsoft Game Studios,621.230,252.133
562,Microsoft Game Studios,546.386,353.015
563,Microsoft Game Studios,554.781,262.433
564,Microsoft Game Studios,456.642,283.918
565,Microsoft Game Studios,618.732,267.272
566,Microsoft Game Studios,588.462,243.910
567,Microsoft Game Studios,592.098,239.641
568,Microsoft Game Studios,537.821,258.633
569,Microsoft Game Studios,460.986,290.540
570,Microsoft Game Studios,606.678,260.503
571,Microsoft Game Studios,452.070,322.779
572,Microsoft Game Studios,558.063,237.985
573,Microsoft Game Studios,505.804,301.621
574,Microsoft Game Studios,531.660,240.369
575,Microsoft Game Studios,477.022,232.799
576,Microsoft Game Studios,512.430,344.560
577,Microsoft Game Studios,574.394,204.724
578,Microsoft Game Studios,515.549,234.097
579,Microsoft Game Studios,565.991,369.175
580,Microsoft Game Studios,462.311,331.530
581,Microsoft Game Studios,569.900,206.140
582,Microsoft Game Studios,618.935,264.555
583,Microsoft Game Studios,542.632,236.906
584,Microsoft Game Studios,483.610,309.848
585,Microsoft Game Studios,579.974,299.534
586,Microsoft Game Studios,464.340,320.132
587,Microsoft Game Studios,524.896,247.512
588,Microsoft Game Studios,579.412,319.333
589,Microsoft Game Studios,456.425,254.612
590,Microsoft Game Studios,494.499,219.826
591,Microsoft Game Studios,543.906,198.329
592,Microsoft Game Studios,550.279,241.310
593,Microsoft Game Studios,567.590,366.782
594,Microsoft Game Studios,558.966,230.041
595,Microsoft Game Studios,569.026,354.561
596,Microsoft Game Studios,608.317,333.512
597,Microsoft Game Studios,594.546,256.241
598,Microsoft Game Studios,524.452,278.219
599,Microsoft Game Studios,485.491,342.550
600,Microsoft Game Studios,472.162,254.921
601,Microsoft Game Studios,560.501,218.389
602,Microsoft Game Studios,475.889,351.691
603,Microsoft Game Studios,586.214,222.300
604,Microsoft Game Studios,474.124,328.918
605,Microsoft Game Studios,533.493,191.719
606,Microsoft Game Studios,498.511,222.123
607,Microsoft Game Studios,475.801,324.379
608,Microsoft Game Studios,539.678,292.060
609,Microsoft Game Studios,551.755,319.477
610,Microsoft Game Studios,567.779,265.039
611,Microsoft Game Studios,524.067,250.680
612,Microsoft Game Studios,543.472,225.321
613,Microsoft Game Studios,576.488,283.611
614,Microsoft Game Studios,618.742,270.378
615,Microsoft Game Studios,462.885,337.921
616,Microsoft Game Studios,470.733,344.894
617,Microsoft Game Studios,577.057,291.080
618,Microsoft Game Studios,469.498,347.402
619,Microsoft Game Studios,527.225,359.807
620,Microsoft Game Studios,529.141,254.637
621,Microsoft Game Studios,506.915,327.119
622,Microsoft Game Studios,552.059,338.182
623,Microsoft Game Studios,550.795,310.998
624,Microsoft Game Studios,594.875,296.604
625,Microsoft Game Studios,459.352,293.286
626,Microsoft Game Studios,504.809,236.806
627,Microsoft Game Studios,598.137,250.023
628,Microsoft Game Studios,549.013,276.356
629,Microsoft Game Studios,585.548,279.645
630,Microsoft Game Studios,498.253,259.641
631,Microsoft Game Studios,589.912,273.274
632,Microsoft Game Studios,603.595,264.109
633,Microsoft Game Studios,563.059,208.677
634,Microsoft Game Studios,490.344,203.668
635,Microsoft Game Studios,519.575,320.833
636,Microsoft Game Studios,567.456,340.017
637,Microsoft Game Studios,550.753,229.929
638,Microsoft Game Studios,610.514,240.396
639,Microsoft Game Studios,613.725,298.434
640,Microsoft Game Studios,525.825,232.078
641,Microsoft Game Studios,596.038,343.415
642,Microsoft Game Studios,596.326,260.993
643,Microsoft Game Studios,511.862,204.412
644,Microsoft Game Studios,515.060,336.537
645,Microsoft Game Studios,574.269,217.795
646,Microsoft Game Studios,477.906,296.552
647,Microsoft Game Studios,482.379,351.943
648,Microsoft Game Studios,522.380,272.189
649,Microsoft Game Studios,485.887,345.338
650,Microsoft Game Studios,592.776,286.936
651,Microsoft Game Studios,592.720,229.492
652,Microsoft Game Studios,589.067,252.677
653,Microsoft Game Studios,487.590,264.671
654,Microsoft Game Studios,610.625,326.287
655,Microsoft Game Studios,466.061,255.512
656,Microsoft Game Studios,528.606,370.074
657,Microsoft Game Studios,610.500,244.729
658,Microsoft Game Studios,495.418,211.590
659,Microsoft Game Studios,475.925,347.495
660,Microsoft Game Studios,606.878,300.741
661,Microsoft Game Studios,579.200,251.635
662,Microsoft Game Studios,549.367,316.824
663,Microsoft Game Studios,481.280,211.886
664,Microsoft Game Studios,478.881,313.792
665,Microsoft Game Studios,535.846,303.830
